policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
404252,FL,OKALOOSA COUNTY,0,1849.32,0,0,1849.32,1809.91,0,0,0,0,30.50142,-86.46791,Residential,Wood,1
825493,FL,OKALOOSA COUNTY,0,2926666.8,0,2926666.8,2926666.8,2808414.83,0,0,0,0,30.5348,-86.473845,Commercial,Reinforced Masonry,1
906003,FL,OKALOOSA COUNTY,0,3144136.95,0,0,3144136.95,5102641.86,0,0,0,0,30.5348,-86.473845,Commercial,Reinforced Masonry,1
893163,FL,OKALOOSA COUNTY,0,1076580,0,1076580,1076580,1379624.35,0,0,0,0,30.5348,-86.473845,Residential,Masonry,1
184460,FL,OKALOOSA COUNTY,0,839463.3,0,839463.3,839463.3,1196412.33,0,0,0,0,30.5348,-86.473845,Residential,Masonry,1
187517,FL,OKALOOSA COUNTY,0,1208658.15,0,0,1208658.15,1618471.83,0,0,0,0,30.5348,-86.473845,Residential,Masonry,1
328516,FL,OKALOOSA COUNTY,0,909000,0,909000,909000,685533.26,0,0,0,0,30.5348,-86.473845,Residential,Masonry,1
501153,FL,OKALOOSA COUNTY,0,4050,0,4050,4050,6532.57,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
783760,FL,OKALOOSA COUNTY,0,4050,0,4050,4050,5686.2,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
330663,FL,OKALOOSA COUNTY,0,4050,0,4050,4050,6243.24,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
200656,FL,OKALOOSA COUNTY,0,4050,0,4050,4050,5517.36,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
502150,FL,OKALOOSA COUNTY,0,4356,0,4356,4356,6670.01,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
327799,FL,OKALOOSA COUNTY,0,900000,0,900000,900000,886953.6,0,0,0,0,30.5348,-86.473845,Residential,Masonry,1
145044,FL,OKALOOSA COUNTY,0,27000,0,27000,27000,34812.18,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
193568,FL,OKALOOSA COUNTY,0,114791.4,0,114791.4,114791.4,86881.48,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
867203,FL,OKALOOSA COUNTY,0,279000,0,279000,279000,394501.54,0,0,0,0,30.5348,-86.473845,Residential,Wood,1
111787,FL,OKALOOSA COUNTY,17514,17514,17514,17514,17514,25179.81,0,0,0,0,30.525038,-86.493568,Residential,Wood,4
145798,FL,OKALOOSA COUNTY,595800,595800,595800,595800,595800,774462.55,0,11916,0,0,30.5181,-86.482755,Residential,Masonry,3
240741,FL,OKALOOSA COUNTY,1882773,1882773,1882773,1882773,1882773,2608902.06,0,0,0,0,30.5181,-86.482755,Commercial,Reinforced Masonry,3
145630,FL,OKALOOSA COUNTY,3415095,3415095,3415095,3415095,3415095,2655577.87,0,68301.9,0,0,30.5181,-86.482755,Commercial,Reinforced Masonry,3
442809,FL,OKALOOSA COUNTY,262107,262107,262107,262107,262107,377014.71,0,0,0,0,30.5181,-86.482755,Residential,Wood,3
792743,FL,OKALOOSA COUNTY,274419,274419,274419,274419,274419,427830.2,0,0,0,0,30.5181,-86.482755,Residential,Wood,3
171221,FL,LEE COUNTY,0,123673.48,0,0,123673.48,108278.61,0,0,0,0,26.632211,-81.849019,Residential,Wood,1
532609,FL,LEE COUNTY,0,173277.55,0,0,173277.55,260802.12,0,0,0,0,26.632217,-81.848934,Residential,Wood,1
993786,FL,LEE COUNTY,0,123673.48,0,0,123673.48,173263.58,0,0,0,0,26.632273,-81.851539,Residential,Wood,1
336430,FL,LEE COUNTY,0,155209.1,0,0,155209.1,251714.39,0,0,0,0,26.632232,-81.851188,Residential,Wood,1
396333,FL,LEE COUNTY,0,155209.1,0,0,155209.1,176826.62,0,0,0,0,26.632164,-81.850535,Residential,Wood,1
472832,FL,LEE COUNTY,0,155209.1,0,0,155209.1,166245.24,0,0,0,0,26.632216,-81.848945,Residential,Wood,1
692335,FL,LEE COUNTY,0,123673.48,0,0,123673.48,163412.25,0,0,0,0,26.631411,-81.850734,Residential,Wood,1
506178,FL,LEE COUNTY,0,122663.45,0,0,122663.45,128263.77,0,0,0,0,26.631481,-81.851486,Residential,Wood,1
418543,FL,LEE COUNTY,0,155209.1,0,0,155209.1,126357.59,0,0,0,0,26.631449,-81.851135,Residential,Wood,1
823897,FL,LEE COUNTY,0,122663.45,0,0,122663.45,103394.49,0,0,0,0,26.631445,-81.851112,Residential,Wood,1
322247,FL,LEE COUNTY,0,122663.45,0,0,122663.45,101807.47,0,0,0,0,26.631413,-81.850685,Residential,Wood,1
219556,FL,LEE COUNTY,0,123673.48,0,0,123673.48,114263.17,0,0,0,0,26.631384,-81.850225,Residential,Wood,1
856144,FL,LEE COUNTY,0,155209.1,0,0,155209.1,237075.69,0,0,0,0,26.631844,-81.849093,Residential,Wood,1
118653,FL,LEE COUNTY,0,155209.1,0,0,155209.1,181538.77,0,0,0,0,26.631265,-81.848141,Residential,Wood,1
882731,FL,LEE COUNTY,0,173277.55,0,0,173277.55,258233.1,0,0,0,0,26.630698,-81.848132,Residential,Wood,1
300188,FL,LEE COUNTY,0,173277.55,0,0,173277.55,168482.09,0,0,0,0,26.63063,-81.850892,Residential,Wood,1
287634,FL,LEE COUNTY,0,155209.1,0,0,155209.1,157568.28,0,0,0,0,26.63065,-81.848749,Residential,Wood,1
451463,FL,LEE COUNTY,0,155209.1,0,0,155209.1,134380.04,0,0,0,0,26.630655,-81.851186,Residential,Wood,1
814231,FL,LEE COUNTY,0,173277.55,0,0,173277.55,235796.09,0,0,0,0,26.630618,-81.850382,Residential,Wood,1
111174,FL,LEE COUNTY,0,173277.55,0,0,173277.55,263023.01,0,0,0,0,26.632953,-81.851582,Residential,Wood,1
528655,FL,LEE COUNTY,0,123673.48,0,0,123673.48,122142.9,0,0,0,0,26.632867,-81.851616,Residential,Wood,1
866157,FL,LEE COUNTY,0,155209.1,0,0,155209.1,196401.59,0,0,0,0,26.631433,-81.851668,Residential,Wood,1
685596,FL,LEE COUNTY,0,425450.25,0,0,425450.25,407081.86,0,0,0,0,26.644295,-81.841888,Residential,Masonry,1
574871,FL,LEE COUNTY,0,161942.68,0,0,161942.68,126937.15,0,0,0,0,26.644335,-81.84259,Residential,Wood,1
166314,FL,LEE COUNTY,0,354635.4,0,0,354635.4,525237.72,0,0,0,0,26.644022,-81.841843,Residential,Wood,1
493513,FL,LEE COUNTY,0,161942.68,0,0,161942.68,154382.55,0,0,0,0,26.644291,-81.841522,Residential,Wood,1
408546,FL,LEE COUNTY,0,161942.68,0,0,161942.68,139262.61,0,0,0,0,26.644291,-81.841545,Residential,Wood,1
202040,FL,LEE COUNTY,0,91015.6,0,0,91015.6,88607.24,0,0,0,0,26.644316,-81.843666,Residential,Wood,1
509426,FL,LEE COUNTY,0,91015.6,0,0,91015.6,73581.56,0,0,0,0,26.643463,-81.842575,Residential,Wood,1
940501,FL,LEE COUNTY,0,97524.73,0,0,97524.73,152569.25,0,0,0,0,26.643658,-81.842575,Residential,Wood,1
364568,FL,LEE COUNTY,0,97524.73,0,0,97524.73,142869.83,0,0,0,0,26.64406,-81.843658,Residential,Wood,1
910299,FL,LEE COUNTY,0,91015.6,0,0,91015.6,84371.46,0,0,0,0,26.643888,-81.843658,Residential,Wood,1
176155,FL,LEE COUNTY,0,161942.68,0,0,161942.68,183643,0,0,0,0,26.642899,-81.841614,Residential,Wood,1
499519,FL,LEE COUNTY,0,91015.6,0,0,91015.6,88590.04,0,0,0,0,26.642885,-81.841949,Residential,Wood,1
691124,FL,LEE COUNTY,0,91015.6,0,0,91015.6,94364.98,0,0,0,0,26.644276,-81.843521,Residential,Wood,1
534051,FL,LEE COUNTY,0,161942.68,0,0,161942.68,251083.71,0,0,0,0,26.644276,-81.84346,Residential,Wood,1
821719,FL,LEE COUNTY,0,161942.68,0,0,161942.68,215859.23,0,0,0,0,26.644274,-81.843262,Residential,Wood,1
668066,FL,LEE COUNTY,0,97524.73,0,0,97524.73,76317.98,0,0,0,0,26.644234,-81.841843,Residential,Wood,1
336544,FL,LEE COUNTY,0,161942.68,0,0,161942.68,178559.3,0,0,0,0,26.644194,-81.841843,Residential,Wood,1
308107,FL,LEE COUNTY,0,108285,0,0,108285,161052.28,0,0,0,0,26.64763,-81.84085,Residential,Wood,3
782684,FL,LEE COUNTY,0,94034.49,0,0,94034.49,152719.54,0,0,0,0,26.64763,-81.84085,Residential,Wood,3
142773,FL,LEE COUNTY,0,91015.6,0,0,91015.6,120744.94,0,0,0,0,26.643978,-81.840805,Residential,Wood,3
902944,FL,LEE COUNTY,0,91015.6,0,0,91015.6,85059.54,0,0,0,0,26.643446,-81.84079,Residential,Wood,3
850773,FL,LEE COUNTY,1386737.1,1386737.1,1386737.1,1386737.1,1386737.1,1536682.21,0,0,0,0,26.73639,-81.90907,Residential,Masonry,1
311105,FL,LEE COUNTY,169168.5,169168.5,0,0,169168.5,204815.69,0,0,0,0,26.724691,-81.857384,Residential,Wood,1
915290,FL,LEE COUNTY,0,2285668.97,0,0,2285668.97,3194816.66,0,0,0,0,26.727543,-81.897691,Commercial,Reinforced Masonry,1
551331,FL,LEE COUNTY,0,681918.7,0,0,681918.7,1003784.32,0,0,0,0,26.76757,-81.919334,Residential,Masonry,4
539065,FL,LEE COUNTY,2808450,2808450,2808450,2808450,2808450,2778680.43,0,0,0,0,26.54652,-81.89674,Commercial,Reinforced Masonry,1
200193,FL,LEE COUNTY,787500,787500,787500,787500,787500,1129251.38,0,0,0,0,26.54652,-81.89674,Residential,Masonry,1
849365,FL,LEE COUNTY,644580,644580,644580,644580,644580,931476.11,0,0,0,0,26.54652,-81.89674,Residential,Masonry,1
367137,FL,LEE COUNTY,193500,193500,193500,193500,193500,155014.4,0,0,0,0,26.54652,-81.89674,Residential,Wood,1
795077,FL,LEE COUNTY,0,199726.56,0,0,199726.56,228717.67,0,0,0,0,26.58793,-81.88627,Residential,Wood,1
311338,FL,LEE COUNTY,0,39760.38,0,0,39760.38,40880.03,0,0,0,0,26.58793,-81.88627,Residential,Wood,1
628879,FL,LEE COUNTY,0,145171.62,0,0,145171.62,149808.4,0,0,0,0,26.58793,-81.88627,Residential,Wood,1
340169,FL,LEE COUNTY,0,76746.78,0,0,76746.78,99339.5,0,0,0,0,26.58793,-81.88627,Residential,Wood,1
683420,FL,LEE COUNTY,0,670378.5,0,670378.5,670378.5,946154.79,0,0,0,0,26.58793,-81.88627,Residential,Masonry,1
590072,FL,LEE COUNTY,0,147945.6,0,147945.6,147945.6,161995.99,0,0,0,0,26.588202,-81.88446,Residential,Wood,1
132812,FL,LEE COUNTY,0,800755.56,0,0,800755.56,1103947.24,0,0,0,0,26.588202,-81.88446,Residential,Masonry,1
557957,FL,LEE COUNTY,0,85993.38,0,0,85993.38,108781.97,0,0,0,0,26.588202,-81.88446,Residential,Wood,1
240017,FL,LEE COUNTY,0,96164.64,0,0,96164.64,137516.97,0,0,0,0,26.588202,-81.88446,Residential,Wood,1
884676,FL,LEE COUNTY,0,148870.26,0,0,148870.26,189931.06,0,0,0,0,26.54529,-81.88871,Residential,Wood,1
412352,FL,LEE COUNTY,0,116507.16,0,0,116507.16,157448.24,0,0,0,0,26.5535,-81.9015,Residential,Wood,3
875178,FL,LEE COUNTY,0,4559812.2,0,4559812.2,4559812.2,4916717.82,0,0,0,0,26.556944,-81.88829,Commercial,Reinforced Masonry,1
280169,FL,LEE COUNTY,0,967094.1,0,967094.1,967094.1,1196875.66,0,0,0,0,26.556944,-81.88829,Residential,Masonry,1
224913,FL,LEE COUNTY,0,595789.2,0,595789.2,595789.2,762769.85,0,0,0,0,26.556944,-81.88829,Residential,Masonry,1
492879,FL,LEE COUNTY,0,594825.3,0,594825.3,594825.3,853700.41,0,0,0,0,26.556944,-81.88829,Residential,Masonry,1
333500,FL,LEE COUNTY,0,2188548,0,2188548,2188548,3369015.77,0,0,0,0,26.556944,-81.88829,Commercial,Reinforced Masonry,1
671116,FL,LEE COUNTY,0,180000,0,180000,180000,241930.8,0,0,0,0,26.556944,-81.88829,Residential,Wood,1
521148,FL,LEE COUNTY,0,1008059.4,0,1008059.4,1008059.4,961543.51,0,0,0,0,26.556944,-81.88829,Residential,Masonry,1
483769,FL,LEE COUNTY,0,11970000,0,11970000,11970000,19260000,0,0,0,0,26.556944,-81.88829,Commercial,Reinforced Concrete,1
663117,FL,LEE COUNTY,0,63000,0,63000,63000,70359.28,0,0,0,0,26.556944,-81.88829,Residential,Wood,1
715983,FL,LEE COUNTY,0,7380,0,7380,7380,10237.05,0,0,0,0,26.556944,-81.88829,Residential,Wood,1
360534,FL,LEE COUNTY,26280000,26280000,26280000,26280000,26280000,28350000,0,1312555.5,0,0,26.53994,-81.917526,Commercial,Reinforced Concrete,1
868214,FL,LEE COUNTY,945000,945000,945000,945000,945000,1240312.5,0,0,0,0,26.53855,-81.92214,Residential,Masonry,1
566096,FL,LEE COUNTY,0,3646607.91,0,0,3646607.91,2800361.49,0,0,0,0,26.55734,-81.88813,Commercial,Reinforced Masonry,1
582849,FL,LEE COUNTY,0,2887857.07,0,0,2887857.07,3222756.08,0,0,0,0,26.54529,-81.8979,Commercial,Reinforced Masonry,1
836905,FL,LEE COUNTY,0,1549868.6,0,0,1549868.6,1753533.74,0,0,0,0,26.54532,-81.90818,Residential,Masonry,1
455184,FL,LEE COUNTY,0,11222.64,0,0,11222.64,15184.23,0,0,0,0,26.5535,-81.9015,Residential,Wood,3
952293,FL,LEE COUNTY,0,958862.29,0,0,958862.29,974788.99,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
726241,FL,LEE COUNTY,0,958862.29,0,0,958862.29,1319317.79,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
881009,FL,LEE COUNTY,0,958862.29,0,0,958862.29,1014169.46,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
993159,FL,LEE COUNTY,0,958862.29,0,0,958862.29,1359898.76,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
829609,FL,LEE COUNTY,0,958862.29,0,0,958862.29,808493.5,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
895339,FL,LEE COUNTY,0,1052459.09,0,0,1052459.09,1851675.48,0,0,0,0,26.57863,-81.88263,Residential,Masonry,1
421847,FL,LEE COUNTY,0,117736.71,0,0,117736.71,140050.64,0,0,0,0,26.57863,-81.88263,Residential,Wood,1
646308,FL,LEE COUNTY,0,822600,0,822600,822600,1125843.26,0,41130,0,0,26.5535,-81.9015,Residential,Masonry,4
609539,FL,LEE COUNTY,0,363600,0,363600,363600,459204.98,0,18180,0,0,26.5535,-81.9015,Residential,Masonry,4
512437,FL,LEE COUNTY,14400,14400,14400,14400,14400,11748.24,0,720,0,0,26.74977,-82.26226,Residential,Wood,1
479327,FL,LEE COUNTY,0,520583.58,0,0,520583.58,766469.78,0,0,0,0,26.748745,-82.261162,Residential,Masonry,1
268146,FL,LEE COUNTY,0,734248.75,0,0,734248.75,917012.07,0,0,0,0,26.75113,-82.26095,Residential,Masonry,1
913969,FL,LEE COUNTY,386100,386100,386100,386100,386100,417451.32,0,0,0,0,26.61263,-82.12021,Residential,Masonry,3
424696,FL,LEE COUNTY,309600,309600,309600,309600,309600,387543.66,0,0,0,0,26.661,-82.1357,Residential,Wood,1
529915,FL,LEE COUNTY,0,1849.32,0,0,1849.32,2220.06,0,0,0,0,26.635825,-82.125165,Residential,Wood,3
128600,FL,LEE COUNTY,0,66575.52,0,0,66575.52,113085.18,0,0,0,0,26.63767,-82.12712,Residential,Wood,1
160419,FL,LEE COUNTY,3578982.3,3578982.3,3578982.3,3578982.3,3578982.3,4689898.41,0,0,0,0,26.5575,-82.204,Commercial,Reinforced Masonry,4
900466,FL,LEE COUNTY,242794.8,242794.8,242794.8,242794.8,242794.8,205035.35,0,0,0,0,26.5575,-82.204,Residential,Wood,4
339352,FL,LEE COUNTY,418008.6,418008.6,418008.6,418008.6,418008.6,565396.76,0,0,0,0,26.5575,-82.204,Residential,Masonry,4
831469,FL,LEE COUNTY,242794.8,242794.8,242794.8,242794.8,242794.8,367360.67,0,0,0,0,26.5575,-82.204,Residential,Wood,4
702183,FL,LEE COUNTY,838837.8,838837.8,838837.8,838837.8,838837.8,910373.89,0,0,0,0,26.5575,-82.204,Residential,Masonry,4
780443,FL,LEE COUNTY,180784.8,180784.8,180784.8,180784.8,180784.8,276240.08,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
811882,FL,LEE COUNTY,178387.2,178387.2,178387.2,178387.2,178387.2,217934.93,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
680883,FL,LEE COUNTY,178387.2,178387.2,178387.2,178387.2,178387.2,281858.91,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
663803,FL,LEE COUNTY,150511.5,150511.5,150511.5,150511.5,150511.5,125717.29,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
751422,FL,LEE COUNTY,205758,205758,205758,205758,205758,217774.27,0,10287.9,0,0,26.52755,-82.192009,Residential,Wood,3
325236,FL,LEE COUNTY,178387.2,178387.2,178387.2,178387.2,178387.2,294480.16,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
899947,FL,LEE COUNTY,150511.5,150511.5,150511.5,150511.5,150511.5,219849.14,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
655579,FL,LEE COUNTY,156891.6,156891.6,156891.6,156891.6,156891.6,133512.56,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
715174,FL,LEE COUNTY,150511.5,150511.5,150511.5,150511.5,150511.5,282096.18,0,0,0,0,26.52755,-82.192009,Residential,Wood,3
989834,FL,LEE COUNTY,2880865.8,2880865.8,2880865.8,2880865.8,2880865.8,3620211.2,0,0,0,0,26.5575,-82.204,Commercial,Reinforced Masonry,4
398305,FL,LEE COUNTY,202638.6,202638.6,202638.6,202638.6,202638.6,261111.99,0,0,0,0,26.5575,-82.204,Residential,Wood,4
212926,FL,LEE COUNTY,959843.7,959843.7,959843.7,959843.7,959843.7,1549636.94,0,0,0,0,26.5575,-82.204,Residential,Masonry,4
680998,FL,LEE COUNTY,959843.7,959843.7,959843.7,959843.7,959843.7,1376628.95,0,0,0,0,26.5575,-82.204,Residential,Masonry,4
504542,FL,LEE COUNTY,2944898.1,2944898.1,2944898.1,2944898.1,2944898.1,3375088.81,0,0,0,0,26.5575,-82.204,Commercial,Reinforced Masonry,4
138858,FL,LEE COUNTY,3446856.9,3446856.9,3446856.9,3446856.9,3446856.9,5861035.47,0,0,0,0,26.5575,-82.204,Commercial,Reinforced Masonry,4
674666,FL,LEE COUNTY,3227022,3227022,3227022,3227022,3227022,5012985.06,0,161351.1,0,0,26.5575,-82.204,Commercial,Reinforced Masonry,4
124114,FL,LEE COUNTY,0,970137.9,0,970137.9,970137.9,1232754.23,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
116651,FL,LEE COUNTY,0,56047.5,0,56047.5,56047.5,46463.83,0,0,0,0,26.52451,-82.190475,Residential,Wood,3
469851,FL,LEE COUNTY,0,132006.6,0,132006.6,132006.6,173616,0,0,0,0,26.52451,-82.190475,Residential,Wood,3
346469,FL,LEE COUNTY,0,1865649.6,0,1865649.6,1865649.6,1809687.57,0,0,0,0,26.52451,-82.190475,Commercial,Reinforced Masonry,3
223919,FL,LEE COUNTY,0,8292108.6,0,8292108.6,8292108.6,12330000,0,0,0,0,26.52451,-82.190475,Commercial,Reinforced Masonry,3
605654,FL,LEE COUNTY,0,1924380.9,0,1924380.9,1924380.9,1826229.78,0,0,0,0,26.52451,-82.190475,Commercial,Reinforced Masonry,3
307626,FL,LEE COUNTY,0,1392961.5,0,1392961.5,1392961.5,1118018.76,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
109062,FL,LEE COUNTY,0,3215883.6,0,3215883.6,3215883.6,2591613.06,0,0,0,0,26.52451,-82.190475,Commercial,Reinforced Masonry,3
328179,FL,LEE COUNTY,0,402539.4,0,402539.4,402539.4,632985.16,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
810498,FL,LEE COUNTY,0,253429.2,0,253429.2,253429.2,197066.55,0,0,0,0,26.52451,-82.190475,Residential,Wood,3
993084,FL,LEE COUNTY,0,35715.6,0,35715.6,35715.6,50501.86,0,0,0,0,26.52451,-82.190475,Residential,Wood,3
482481,FL,LEE COUNTY,0,973809,0,973809,973809,1360442.33,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
454360,FL,LEE COUNTY,0,844862.4,0,844862.4,844862.4,935452.77,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
705969,FL,LEE COUNTY,0,3731300.1,0,3731300.1,3731300.1,2742505.57,0,0,0,0,26.52451,-82.190475,Commercial,Reinforced Masonry,3
328314,FL,LEE COUNTY,0,775581.3,0,775581.3,775581.3,666479.5,0,0,0,0,26.52451,-82.190475,Residential,Masonry,3
551468,FL,LEE COUNTY,0,298620,0,298620,298620,323020.24,0,14931,0,0,26.52451,-82.190475,Residential,Wood,3
182469,FL,LEE COUNTY,0,205377.3,0,205377.3,205377.3,267093.18,0,0,0,0,26.52451,-82.190475,Residential,Wood,3
590728,FL,LEE COUNTY,1810800,1810800,1810800,1810800,1810800,1549999.53,0,0,0,0,26.44075,-81.81066,Commercial,Reinforced Masonry,1
497820,FL,LEE COUNTY,405000,405000,405000,405000,405000,323091.18,0,0,0,0,26.4416,-81.80986,Residential,Masonry,1
728625,FL,LEE COUNTY,360000,360000,360000,360000,360000,603288,0,0,0,0,26.44075,-81.81066,Residential,Masonry,1
115931,FL,LEE COUNTY,180000,180000,180000,180000,180000,236570.4,0,0,0,0,26.43898,-81.80928,Residential,Wood,1
719759,FL,LEE COUNTY,27806.4,27806.4,27806.4,27806.4,27806.4,44754.51,0,0,0,0,26.43964,-81.80996,Residential,Wood,1
586284,FL,LEE COUNTY,0,340646.33,0,0,340646.33,270166.6,0,0,0,0,26.407894,-81.806664,Residential,Wood,4
239044,FL,LEE COUNTY,416443.5,416443.5,0,0,416443.5,495593.58,0,0,0,0,26.433136,-81.77578,Residential,Masonry,1
290890,FL,LEE COUNTY,573648.3,573648.3,0,0,573648.3,570002.19,0,0,0,0,26.4322,-81.7902,Residential,Masonry,4
852223,FL,LEE COUNTY,160035.3,160035.3,0,0,160035.3,195248.67,0,0,0,0,26.44936,-81.66272,Residential,Wood,1
666644,FL,LEE COUNTY,0,25470000,0,0,25470000,21780000,0,0,0,0,26.40667,-81.80612,Commercial,Reinforced Concrete,4
499206,FL,LEE COUNTY,0,2647109.76,0,0,2647109.76,3840665.09,0,0,0,0,26.403835,-81.809456,Commercial,Reinforced Masonry,4
240095,FL,LEE COUNTY,0,2419061.22,0,0,2419061.22,3373153.48,0,0,0,0,26.43696,-81.7713,Commercial,Reinforced Masonry,4
356572,FL,LEE COUNTY,0,967136.85,0,0,967136.85,1059566.12,0,0,0,0,26.44653,-81.75801,Residential,Masonry,1
473045,FL,LEE COUNTY,1130724,1130724,1130724,1130724,1130724,1287069.21,0,56536.2,0,0,26.431074,-81.786423,Residential,Masonry,4
862534,FL,LEE COUNTY,0,13320000,0,0,13320000,21960000,0,0,0,0,26.42288,-81.835243,Commercial,Reinforced Concrete,3
800481,FL,LEE COUNTY,0,505018.76,0,0,505018.76,687715.86,0,0,0,0,26.43417,-81.77116,Residential,Masonry,1
575515,FL,HENDRY COUNTY,120741.3,120741.3,0,0,120741.3,114288.88,0,0,0,0,26.5408,-81.4514,Residential,Wood,4
987337,FL,LEE COUNTY,0,368202.7,0,0,368202.7,627952.76,0,0,0,0,26.44869,-81.94075,Residential,Masonry,1
141420,FL,LEE COUNTY,0,69553.8,0,0,69553.8,55660.43,0,0,0,0,26.44869,-81.94075,Residential,Wood,1
705488,FL,LEE COUNTY,0,15978.58,0,0,15978.58,20589.35,0,0,0,0,26.44869,-81.94075,Residential,Wood,1
850602,FL,LEE COUNTY,0,46055.89,0,0,46055.89,52144.94,0,0,0,0,26.44869,-81.94075,Residential,Wood,1
498795,FL,LEE COUNTY,0,223700.05,0,0,223700.05,178292.07,0,0,0,0,26.44869,-81.94075,Residential,Wood,1
192208,FL,LEE COUNTY,0,95871.45,0,0,95871.45,142380.61,0,0,0,0,26.444706,-81.928673,Residential,Wood,1
761635,FL,LEE COUNTY,0,65841.13,0,0,65841.13,54246.51,0,0,0,0,26.44868,-81.942793,Residential,Wood,1
534093,FL,LEE COUNTY,0,111850.03,0,0,111850.03,163386.05,0,0,0,0,26.437077,-81.922066,Residential,Wood,1
210562,FL,LEE COUNTY,0,15978.58,0,0,15978.58,16451.54,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
272372,FL,LEE COUNTY,0,9399.16,0,0,9399.16,12716.95,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
579297,FL,LEE COUNTY,0,46995.81,0,0,46995.81,74278.95,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
778542,FL,LEE COUNTY,0,2631.77,0,0,2631.77,2818.62,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
642724,FL,LEE COUNTY,0,1315.88,0,0,1315.88,2156.4,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
831672,FL,LEE COUNTY,0,2819.75,0,0,2819.75,2280.95,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
990948,FL,LEE COUNTY,0,13158.83,0,0,13158.83,17195.95,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
990359,FL,LEE COUNTY,0,6579.41,0,0,6579.41,4958.84,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
796720,FL,LEE COUNTY,0,46995.81,0,0,46995.81,53194.56,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
890476,FL,LEE COUNTY,0,1127.9,0,0,1127.9,1360.9,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
261096,FL,LEE COUNTY,0,305472.76,0,0,305472.76,281114.36,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
572783,FL,LEE COUNTY,0,254717.29,0,0,254717.29,316798.26,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
844927,FL,LEE COUNTY,0,751.93,0,0,751.93,585.81,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
124456,FL,LEE COUNTY,0,5639.5,0,0,5639.5,9196.59,0,0,0,0,26.4504,-81.94073,Residential,Wood,1
980912,FL,LEE COUNTY,0,93991.62,0,0,93991.62,86588.09,0,0,0,0,26.4617,-81.9374,Residential,Wood,3
236122,FL,LEE COUNTY,360000,360000,360000,360000,360000,310957.92,0,0,0,0,26.44684,-81.92918,Residential,Masonry,1
590135,FL,LEE COUNTY,0,576063.18,0,0,576063.18,497700.15,0,0,0,0,26.42672,-81.90723,Residential,Masonry,1
503672,FL,LEE COUNTY,0,30513.78,0,0,30513.78,29794.88,0,0,0,0,26.42672,-81.90723,Residential,Wood,1
708505,FL,LEE COUNTY,0,1849.32,0,0,1849.32,2728.18,0,0,0,0,26.42672,-81.90723,Residential,Wood,1
333797,FL,LEE COUNTY,0,807228.18,0,0,807228.18,680977.69,0,0,0,0,26.425514,-81.907761,Residential,Masonry,1
794806,FL,LEE COUNTY,3982307.4,3982307.4,0,3982307.4,3982307.4,5188309.37,0,0,0,0,26.40819,-81.89786,Commercial,Reinforced Masonry,1
744940,FL,LEE COUNTY,667407.6,667407.6,0,0,667407.6,636972.48,0,0,0,0,26.44436,-81.93375,Residential,Masonry,1
546392,FL,LEE COUNTY,356652,356652,0,0,356652,488816.53,0,0,0,0,26.45778,-81.96266,Residential,Wood,1
